Sepsis_100000_ABSENCE_0.4_4_alpha.pnml,"{'places': 0.7142857142857143, 'transitions': 1.0, 'arcs': 0.7073170731707317, 'overall': 0.78125}",1.0
Sepsis_100000_ABSENCE_0.4_4_heuristics.pnml,"{'places': 1.0, 'transitions': 1.0, 'arcs': 0.3018181818181818, 'overall': 0.4074074074074074}",1.0
Sepsis_100000_ABSENCE_0.4_4_inductive.pnml,"{'places': 0.6326530612244898, 'transitions': 1.0, 'arcs': 0.06607929515418502, 'overall': 0.21232876712328766}",1.0
RTFMS_40000_SUBSTITUTION_10.0_2_alpha.pnml,"{'places': 0.14285714285714285, 'transitions': 0.005690636316606311, 'arcs': 0.005934718100890208, 'overall': 0.006373292867981791}",0.0
RTFMS_40000_SUBSTITUTION_10.0_2_heuristics.pnml,"{'places': 0.17204301075268819, 'transitions': 0.005690636316606311, 'arcs': 0.003719200371920037, 'overall': 0.00679519595448799}",0.0
RTFMS_40000_SUBSTITUTION_10.0_2_inductive.pnml,"{'places': 0.35135135135135137, 'transitions': 0.005687693898655636, 'arcs': 0.0, 'overall': 0.006022135416666667}",0.0
BPIC2012_1000_MIXED_2.0_4_alpha.pnml,"{'places': 0.16666666666666666, 'transitions': 0.8, 'arcs': 0.22950819672131148, 'overall': 0.3761467889908257}",0.47058823529411764
BPIC2012_1000_MIXED_2.0_4_heuristics.pnml,"{'places': 0.8, 'transitions': 0.7931034482758621, 'arcs': 0.15714285714285714, 'overall': 0.2836676217765043}",0.38095238095238093
BPIC2012_1000_MIXED_2.0_4_inductive.pnml,"{'places': 0.5875, 'transitions': 0.8, 'arcs': 0.009950248756218905, 'overall': 0.146484375}",0.0
BPIC2012_2000_SUBSTITUTION_4.0_5_alpha.pnml,"{'places': 0.1875, 'transitions': 0.34782608695652173, 'arcs': 0.2112676056338028, 'overall': 0.2692307692307692}",0.17391304347826086
BPIC2012_2000_SUBSTITUTION_4.0_5_heuristics.pnml,"{'places': 0.8157894736842105, 'transitions': 0.3283582089552239, 'arcs': 0.10192837465564739, 'overall': 0.19230769230769232}",0.07368421052631578
BPIC2012_2000_SUBSTITUTION_4.0_5_inductive.pnml,"{'places': 0.5, 'transitions': 0.34285714285714286, 'arcs': 0.0, 'overall': 0.10227272727272728}",0.0
RTFMS_10000_SUBSTITUTION_2.0_3_alpha.pnml,"{'places': 0.22727272727272727, 'transitions': 0.10377358490566038, 'arcs': 0.1076923076923077, 'overall': 0.11627906976744186}",0.2727272727272727
RTFMS_10000_SUBSTITUTION_2.0_3_heuristics.pnml,"{'places': 0.38636363636363635, 'transitions': 0.10377358490566038, 'arcs': 0.03597122302158273, 'overall': 0.07583774250440917}",0.0
RTFMS_10000_SUBSTITUTION_2.0_3_inductive.pnml,"{'places': 0.3137254901960784, 'transitions': 0.102803738317757, 'arcs': 0.0, 'overall': 0.048561151079136694}",0.2
